,brand,model,year,car_detail,url,fipe_price
0,lobini,h1,2008,18-20v-turbo-intercooler-gasolina-2p-manual,https://www.webmotors.com.br/tabela-fipe/carros/lobini/h1/2008/18-20v-turbo-intercooler-gasolina-2p-manual/rj,"R$ 155.174,00"
1,lobini,h1,2007,18-20v-turbo-intercooler-gasolina-2p-manual,https://www.webmotors.com.br/tabela-fipe/carros/lobini/h1/2007/18-20v-turbo-intercooler-gasolina-2p-manual/rj,"R$ 151.389,00"
2,lobini,h1,2006,18-20v-turbo-intercooler-gasolina-2p-manual,https://www.webmotors.com.br/tabela-fipe/carros/lobini/h1/2006/18-20v-turbo-intercooler-gasolina-2p-manual/rj,"R$ 137.204,00"
3,lobini,h1,2005,18-20v-turbo-intercooler-gasolina-2p-manual,https://www.webmotors.com.br/tabela-fipe/carros/lobini/h1/2005/18-20v-turbo-intercooler-gasolina-2p-manual/rj,"R$ 120.437,00"
