,brand,model,year,car_detail,url,fipe_price
0,rolls-royce,cullinan,2023,67-v12-turbo-gasolina-black-badge-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/cullinan/2023/67-v12-turbo-gasolina-black-badge-automatico/rj,"R$ 7.200.862,00"
1,rolls-royce,cullinan,2022,67-v12-turbo-gasolina-black-badge-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/cullinan/2022/67-v12-turbo-gasolina-black-badge-automatico/rj,"R$ 6.726.249,00"
2,rolls-royce,cullinan,2021,67-v12-turbo-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/cullinan/2021/67-v12-turbo-gasolina-automatico/rj,"R$ 5.376.329,00"
3,rolls-royce,cullinan,2021,67-v12-turbo-gasolina-black-badge-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/cullinan/2021/67-v12-turbo-gasolina-black-badge-automatico/rj,"R$ 5.714.418,00"
4,rolls-royce,phantom,2019,67-v12-turbo-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/phantom/2019/67-v12-turbo-gasolina-automatico/rj,"R$ 6.551.128,00"
5,rolls-royce,phantom,2016,67-v12-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/phantom/2016/67-v12-gasolina-automatico/rj,"R$ 3.308.893,00"
6,rolls-royce,phantom,2015,67-v12-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/phantom/2015/67-v12-gasolina-automatico/rj,"R$ 3.120.005,00"
7,rolls-royce,phantom,2014,67-v12-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/phantom/2014/67-v12-gasolina-automatico/rj,"R$ 2.905.101,00"
8,rolls-royce,phantom,2013,67-v12-gasolina-automatico,https://www.webmotors.com.br/tabela-fipe/carros/rolls-royce/phantom/2013/67-v12-gasolina-automatico/rj,"R$ 2.710.674,00"
