,brand,model,year,car_detail,url,fipe_price
0,mercury,mystique,1995,25-gs-v6-gasolina-4p-manual,https://www.webmotors.com.br/tabela-fipe/carros/mercury/mystique/1995/25-gs-v6-gasolina-4p-manual/rj,"R$ 26.531,00"
1,mercury,sable,1993,30-ls-v6-gasolina-4p-automatico,https://www.webmotors.com.br/tabela-fipe/carros/mercury/sable/1993/30-ls-v6-gasolina-4p-automatico/rj,"R$ 8.185,00"
2,mercury,sable,1992,30-ls-v6-gasolina-4p-automatico,https://www.webmotors.com.br/tabela-fipe/carros/mercury/sable/1992/30-ls-v6-gasolina-4p-automatico/rj,"R$ 7.171,00"
